#Date,Amer Sport A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2017-05-15,-0.394774626,0.415941349,-0.174282345,-0.028052305,0.194172922,0.617006597,-0.139158779,-0.087472036,0.066092762,0.228456971,0.235298168,0.319750714,0.249890861,-0.006305267,-0.030401826,0.726592476,0.637794015,0.0864456,0.235941106,0.107651802,0.282523137,0.378759458,0.732839206,0.14064397,0.316184339
2017-05-16,0.687313783,1.5549577,0.520304063,0.452141929,-0.208390583,0.582850254,-0.016447899,0.66143106,0.600967315,0.299602448,-0.426389411,-0.032988914,-0.264739371,-0.490033855,0.072014057,-0.946997934,0.26278231,-0.15086429,0.411316029,0.032861741,0.389221835,0.043791637,0.544769113,0.49005013,0.229061671
2017-05-17,-2.2521738,-1.716027019,-0.299664097,-0.553000159,-1.488336087,-0.85487876,-1.069386418,-1.945282244,-1.872320983,-0.979053501,-0.109930134,-1.146089495,-0.25263612,-0.820415494,-1.012770259,-0.052347196,-1.019039257,-1.196558836,-1.012646534,-0.304063784,-0.913391438,-0.645211402,-1.60014986,-2.522551264,-1.200994697
2017-05-18,-0.436917817,-0.944312515,-0.596020965,0.059640596,-0.47612112,-0.779608301,0.74422761,-0.386843798,-0.60553949,-0.6223448,-0.428560658,-0.16969423,0.122080531,0.42942448,-0.554253177,-0.149816753,-0.370406657,0.122424841,-1.16961476,-0.418840611,-0.593930455,-0.7802292,-0.412446336,-0.580914501,-0.347607419
2017-05-19,1.898310775,1.321349919,0.857979917,0.800494422,1.188324142,0.734023696,0.353004213,1.635336666,1.106464289,1.008603924,-0.270602426,0.416043144,-0.149516421,1.282183125,0.284497582,0.450519485,1.048057492,0.687375482,0.426143646,0.032861741,0.242511125,1.078584534,0.801321251,1.231827403,1.809715794
2017-05-22,0.895550727,0.009149795,1.442857293,0.918426256,-0.489023796,-0.079403278,0.366198931,-0.036787259,-0.499172391,0.373691876,-0.037193353,-0.394210259,0.199541337,-0.539902782,0.074368445,0.83576927,0.037170971,-0.271815782,-0.30654517,1.63825633,0.764572613,-0.290145513,-0.469174,-0.095031433,0.753457159
2017-05-23,-0.661268334,0.319358091,0.238907518,0.355982127,1.483795432,0.203967861,0.105603245,-0.024471332,0.765076553,0.872200872,0.354716763,3.12071291,-0.149516421,0.314725949,0.592922423,-0.31262903,0.37592371,0.666706556,0.560614797,0.254269943,-0.109340534,0.128306595,0.64493688,0.382005911,1.037228136
2017-05-24,0.534854591,-0.035573487,0.60222964,-0.324998614,0.04708241,0.019270601,1.144027574,-0.440370711,-0.098522986,-0.027666745,-0.182666915,-1.279302339,0.36608207,0.100289564,0.227403671,0.873613595,0.288297878,0.136969641,0.419496783,1.02068295,0.086273746,0.728156661,0.547324413,-0.332602348,-0.213189588
2017-05-26,0.055785668,-0.212563497,0.154132357,0.271313118,-0.499345937,0.427881663,0.042928333,-0.393001761,-0.048885007,0.362897389,-0.958887783,0.098228232,-0.097230377,-0.433931312,0.431058241,-0.41690512,0.008633822,-0.167705637,0.281446553,0.286851752,-0.08774675,0.371029431,0.452778306,0.143803158,-0.132704837
2017-05-29,0.440032411,-0.213515056,0.013077886,-0.240329606,-0.061945206,0.005355054,0.042928333,-0.17794673,0.017467802,-0.169467041,-0.258660566,-0.338330714,-0.536820453,-0.113523459,-0.337649472,0.115093523,0.147626522,0.306148627,-0.121455602,0.105430316,0.216471562,-0.141213666,-0.164071158,-0.273209619,0.246071335
2017-05-30,-0.269584558,-0.3034374,-0.816863823,-0.027447527,-0.724497641,0.867486442,-0.285620152,-0.410054583,-0.032170177,0.007660664,-0.856296354,-0.296421055,0.070278617,-0.27559747,-0.133406305,-0.087196647,-0.579231438,-0.506829124,0.057498401,-0.22112827,0.215201339,0.246318335,-0.370539413,0.143803158,-0.267952408
2017-05-31,-0.868265773,-0.125495831,-0.681508523,0.100765543,-0.619340828,0.609416298,0.013240217,0.014371206,-0.56501869,-0.957955187,-1.219980257,-0.121298552,-1.320142856,-0.711327217,0.328053762,-1.180325896,-0.733667772,0.375045046,-0.887378733,0.032861741,-0.825746079,-0.489064864,-0.04703841,-0.273841457,-0.626399957
2017-06-01,0.623479243,0.232766204,1.437158123,1.281898214,1.194130346,0.453815182,-0.181381877,0.411796695,0.317828229,0.224531703,0.71025849,1.319595431,0.205350897,0.10278301,0.427526659,0.368296562,0.665995432,0.625368704,0.149531888,0.611188851,-0.372911723,0.39009683,0.539658512,1.266578468,0.631485424
2017-06-02,1.142832099,1.587786492,-0.390138429,-0.02623797,0.665765746,1.026250183,0.861660603,0.547271891,0.759504943,0.223550387,-0.766732407,0.311268997,0.349137519,-0.498137555,0.121456207,-0.127763585,0.430647889,0.018314696,0.19401474,-0.472896794,-0.308765482,0.163864718,0.040352857,0.315662969,-0.051805217
2017-06-05,0.05392641,-0.556076365,-0.290402945,-0.152031925,0.046437276,-0.291299107,-0.536319799,-0.493897624,-0.658723039,0.57633382,-1.149414724,-0.203621096,-0.349946257,0.048550553,-0.487153116,0.081333118,-0.047433282,-0.554291102,0.416429,-0.622476917,-0.487866868,-0.079888789,-0.75076808,-1.269617421,-0.187882527
2017-06-06,-0.942016358,-0.650280725,0.013077886,0.308204615,0.639315259,0.06987259,-0.166207951,-0.524213752,0.24894287,-0.20479445,-0.019823376,-0.420653258,-0.00718219,-0.225728544,0.07142546,0.344337565,0.120432298,-1.087090081,0.279401364,-0.150040687,-0.670778922,0.143251313,0.011733495,0.024385863,-0.079601496
2017-06-07,-0.092335254,0.09669324,-0.088082391,0.223535606,0.009664648,-0.037024112,0.946766536,0.28390053,0.362907618,0.325607346,-0.004081834,0.528301159,0.388352052,0.26797383,0.223283492,0.395250434,0.064365194,0.666706556,0.100958659,-0.224090253,-0.541216217,0.142735978,0.568277874,0.083778592,-0.134364316
2017-06-08,-0.092335254,-0.389077727,-0.925148063,-0.234281819,-1.088998251,-0.790993748,-0.20843105,0.0011079,0.21348717,-1.023212763,-0.128928547,-0.117806081,-0.534883932,0.048550553,-1.05220626,0.279811629,0.313813446,-0.168471153,-0.076461452,-0.446979446,0.226633343,-0.120084927,-0.633224271,-0.450755968,-0.272930846
2017-06-09,1.022600053,0.669531873,0.218960421,-0.067967695,0.119337398,0.488604049,0.672976132,0.774642849,0.697710724,0.401659408,0.105023337,0.096731458,0.257636942,0.538512757,0.89016392,0.077521459,0.85366915,1.082381621,1.409368066,0.292035222,-0.203337006,0.523053288,0.539147452,0.793963987,0.442304773
2017-06-12,0.545390389,-0.829173853,-0.3958376,-0.826360101,0.623186913,-0.386810361,0.520577135,-1.741122071,-0.663788139,-0.708700689,-0.75533336,-1.118149722,0.386899662,-0.442035013,-1.468344356,-0.527715482,-1.00258843,-0.199857299,-0.900672459,-0.078212608,-0.750802945,-0.601407918,-2.037617251,-1.282886009,-0.520193276
2017-06-13,1.390733223,0.714255155,0.566609824,0.05782626,0.651572802,0.312762137,1.597925883,0.815853836,0.793947623,0.546403654,0.669004793,0.49187967,0.370439241,-0.061161086,0.280966,0.023341454,2.64882366,0.068838737,0.273777096,0.438653362,1.358401676,0.382882138,1.032320387,0.977196874,0.443134513
2017-06-14,2.124520551,0.095741681,0.176216642,0.100160765,0.115466595,-0.238799543,0.222376502,-0.656846811,-0.759518528,-0.385847422,-0.159868819,-0.338330714,-0.410946642,-0.061161086,0.689452335,-1.321629527,-1.272180551,0.219645344,-0.425677406,0.143195594,-0.224295679,-0.582340519,-0.733903098,-0.212553215,0.248145684
2017-06-15,-0.470384468,-0.166888656,-1.070476912,-0.281454553,-0.773527812,-0.307112228,-0.653752792,-0.402475551,-0.837521067,-1.081110461,-0.144670089,-0.032988914,-0.638487761,-0.061161086,-0.491861893,-1.265543693,-0.882396675,-0.822987139,-0.739102559,-0.927561129,-0.000101391,-0.241704012,-0.590806288,-0.510780534,-0.766625966
2017-06-16,1.240753043,1.259498572,0.955578213,-0.069782031,0.543835453,-0.634760107,0.039629654,1.07543568,0.822818692,0.845705315,1.014775908,0.273350735,0.388352052,-0.006305267,-1.174634441,-0.382055669,-0.598703845,1.641973651,1.502424148,0.736332617,1.024333134,0.846683735,1.21323564,2.708431736,0.388786563
2017-06-19,-0.114026602,1.47359939,0.680593235,0.734573551,-0.774818079,0.749836818,0.74422761,2.101920821,1.511165773,1.359424724,0.435595721,0.661015079,0.631869462,0.593368576,0.596454005,0.898389376,0.533717355,0.726416786,1.373577266,0.253529447,-0.110610757,1.028081693,0.012244555,0.363682622,1.882732887
2017-06-20,-0.221863591,-0.118359137,-0.754885343,0.225349942,-0.259356155,0.124902253,0.094387735,0.643430859,-1.918919903,-0.521269157,-0.248347142,-0.075397497,-0.38431949,-0.825402387,-0.29056171,-0.294115259,-0.965322272,-0.558118681,-0.496236413,-0.335164602,-0.935620333,-0.867320833,-0.076679892,-0.777415976,-1.98758793
2017-06-21,-0.222483344,0.457809953,-0.762009307,-0.489498403,-1.078030976,-0.346961295,-0.791637598,0.311848211,0.361388088,-0.633629945,-0.340625147,-0.335337167,-0.531979152,-0.61408281,0.38573627,0.760625142,0.31784222,-0.762511393,-0.672122632,-0.48548522,-1.177597738,-0.699321588,0.071527519,-0.323124785,-1.057864599
2017-06-22,-1.455171685,0.493493423,-0.417921886,-0.323789057,-0.68707988,0.057222093,-0.372045557,0.047529471,-0.113718286,-0.969240332,-1.193382479,0.14113574,0.347685129,-0.900829138,0.793045411,0.317111432,-0.131701803,-0.483863651,-0.67979209,0.440874849,0.20567467,-1.055418148,-0.254528784,-0.556272837,-0.053879566
2017-06-26,-0.033458737,-1.264987962,-0.274730226,0.354772569,-0.080654087,-0.145185863,0.365539196,-0.699005177,0.391778688,0.045441365,-0.48935558,-0.511457519,-0.085611256,0.274830807,-0.132817708,-0.266344603,0.316163564,-0.099574733,-0.075438858,-0.115237391,-0.113786313,0.267962409,0.806431851,-0.035006866,0.115387332
2017-06-27,-1.121744673,-0.704519599,-1.005648847,-0.23851527,-0.675467471,-0.104704272,-0.871465644,-1.215800418,-0.933251455,-1.397585168,0.184273859,-0.961487426,-0.866513009,-0.230715436,-0.75143318,0.412402898,-0.130694609,-0.69055291,-0.998330214,-0.562496769,-1.662187658,-0.305090231,-1.168304129,-1.150200125,-0.365861692
2017-06-28,0.078716522,0.550111195,-0.068135294,-0.624364038,0.216752605,-1.961164745,-0.448574923,0.593219772,0.033676122,-0.556105908,-0.301542698,-0.167698532,0.11288206,1.053409424,0.17619573,0.063091609,0.535731742,0.525086138,0.189413066,-0.078953104,-0.022330286,0.552427389,0.280040014,-0.630197829,0.25810256
2017-06-29,-0.258429007,-0.579389565,-0.299664097,-0.935825034,-0.45418657,-0.964938086,-1.739678107,-1.508066838,-0.966681115,-0.869636664,-0.208179069,-1.443448502,-0.811806315,0.104029734,-1.177577426,-0.673103034,-0.827336765,-0.742607983,-1.646655001,1.293925848,-0.775572286,-1.499637011,-1.490271952,-1.181160165,-0.538862419
2017-06-30,-0.259668513,-0.884364286,0.162681112,-0.641902618,-0.025172578,-0.221088847,-0.120686173,-0.46973946,0.487002566,-0.027666745,-0.003539022,-0.498984406,0.571353207,-0.840363064,-0.030401826,0.201400366,0.401439279,-0.33918117,0.376547823,-0.004163042,0.567052999,0.500378543,0.709841504,-0.217607915,0.487110717
2017-07-03,0.304926298,0.348380646,-0.131538566,1.063573128,-0.156134744,-0.407051157,0.44074909,0.88738095,0.942861561,0.509604269,0.341146469,0.97982784,0.616861431,1.595734001,0.074957042,1.556445016,1.186714461,1.855552552,0.864325304,0.216504664,0.258388908,0.881726523,0.491107809,1.293747482,0.228646801
2017-07-04,0.471020052,-0.29106713,-0.258345111,-0.375195241,0.087080707,-0.337473422,-0.267147546,-0.808427451,0.000752973,-0.104209465,-0.207093446,-0.448094106,0.229557399,-0.225105182,-0.452425892,-0.087196647,-0.072277387,0.150748925,0.189413066,-0.335164602,-0.350047716,-0.120600262,-0.644978652,-0.274473294,-0.47953603
2017-07-05,0.826138412,-0.378610576,0.015927471,0.233212064,0.123853335,-0.065487731,0.789749388,0.305690247,-0.146641435,0.201470756,-0.30208551,0.606632307,-0.191151605,0.15763883,0.286263373,-0.217337563,0.623693306,-0.26492614,0.144418917,-0.410695159,0.422247623,0.606537575,0.402183362,-0.035006866,0.484621498
2017-07-06,-0.198932737,-0.337693531,-0.682220919,-0.4640977,-0.286451776,-0.672079074,-0.441317828,-0.584846008,-0.180071095,-0.371618327,0.325404926,-0.492997312,0.490503491,-0.225105182,-0.932132467,-0.199912838,0.246331483,0.184431619,-0.742170342,-0.301842297,-0.419909959,-0.523076981,0.220757049,0.085042267,-0.564999219
2017-07-07,0.570800254,0.094314342,0.41843139,0.059035818,-0.118716982,0.021168176,1.318857592,0.141793681,-0.429780522,-0.296547582,0.245068781,0.514830197,0.148707683,-0.336063544,0.076134236,-0.23911847,-0.308632124,-0.215167615,-0.300920901,0.107651802,-0.186824112,-0.323642295,-0.19575688,0.382637748,0.513662387
2017-07-10,-0.06072786,0.007722456,0.331519039,0.710987184,-0.269033163,0.266587822,-0.232841279,1.247858657,0.841559562,0.470842251,0.887757947,0.101720704,0.135152042,0.323453011,0.023160504,-0.108160769,0.299377006,1.093098842,0.147486699,0.478640128,1.02750869,0.346293346,0.895867358,1.02711204,0.002542734
2017-07-11,-0.47286348,-0.164985537,-0.764858892,0.101975101,-0.705143627,-0.224883996,-0.741497669,-0.273632008,-0.409520122,-0.526175742,-0.158240384,-0.676102607,0.327835797,0.103406372,-0.889753481,0.137146691,-0.335490616,-0.261864077,-0.121455602,-0.823151241,-1.2372982,0.081926435,-0.04703841,0.140012133,-0.623080998
2017-07-12,2.264584687,1.412699601,0.963414572,0.957736867,1.030266355,-0.02247604,0.822736184,1.873602483,1.01225343,0.699489094,0.526245291,1.375474976,0.005405191,1.613188126,1.200943149,-0.013686087,0.719376687,0.689672029,2.163020066,0.962924289,2.633705164,0.939444055,0.388895801,1.121255833,1.27204447
2017-07-13,-0.060108108,0.13190093,0.928507153,0.312438065,0.384487399,0.280503369,-0.261869659,0.14321475,-0.421169852,0.388411629,0.877444523,-0.303904923,-0.368343199,0.312855864,-0.776742852,-0.622462426,0.034820852,0.293900374,0.096868282,1.496821659,-0.407842844,0.355054043,1.098247132,-0.206866677,1.663681607
2017-07-14,-0.78150038,0.297948009,-0.336708706,0.730340101,-0.752883529,-0.354551593,0.485611132,-0.144314775,0.551835846,-0.14100885,0.509960937,-0.26049849,-0.540209363,0.46869626,0.290383553,1.264308607,0.112710481,-0.09651267,-0.074927561,-0.439574489,-0.158879215,-0.097925517,0.037797556,0.194350161,-1.271522571
2017-07-17,0.555306434,0.005819337,1.286130104,0.26587011,0.405131681,0.208395535,-0.289578567,0.27442674,-0.257567124,0.572408552,-0.420418481,0.147122834,-0.203738986,0.622043209,0.076134236,-0.346117174,0.318513682,0.228831534,0.607654135,1.26282503,0.905567321,0.117999893,0.346988878,0.761108435,0.358915933
2017-07-18,0.073138747,-0.118834917,-0.210614558,-0.276616324,-0.530312361,-0.630332433,-0.60889075,-0.167525561,-0.881587436,-0.854916911,-0.096359839,-1.786708565,-0.428859454,-1.64200606,-0.780863031,-0.218971131,-0.379135667,-0.568835902,-1.015714317,-0.182622496,0.134542205,-0.788989897,-0.525901664,-0.035006866,-0.491567256
2017-07-19,-0.246653704,-0.537045181,0.237482726,0.26587011,0.535448714,0.151468297,-3.073664126,1.22606894,-0.429780522,0.387430312,-0.140327595,0.986812783,-0.086579516,-0.543019589,-7.817540455,0.652265132,0.008633822,0.278590059,-0.074927561,1.528662972,-0.381803281,0.198907505,-0.103766074,-0.261204706,0.085516703
2017-07-20,0.019840005,-3.338911219,-0.291115341,-1.545441896,0.364488251,-0.269160736,0.933571818,-0.082735141,0.743296623,-0.10273749,1.640637908,-0.173685626,-0.219231147,-3.442897673,-2.23881786,-0.196917964,0.008633822,-0.949297241,0.054430618,-2.477418543,-0.112516091,-0.316942938,-0.274460126,2.685053747,-0.107812646
2017-07-21,-0.622223907,-0.170694893,-0.45567889,-0.327417729,-4.900448873,-0.138860615,-0.451873602,-0.764374327,-3.333602315,-1.363729735,-0.470357167,-0.687078946,-0.340747787,-0.809194985,-1.023365005,-1.082856339,-0.940813897,-0.114119533,-0.291717553,-0.589895108,-3.765676279,-0.318488943,-0.447198418,-0.800162128,-0.835079491
2017-07-24,-0.19521422,-0.626015965,-0.25264594,-0.894095308,-0.66514533,-0.608194063,-0.865528021,-0.512371515,-2.016169821,-0.027666745,-0.677711273,0.010916443,-0.735313769,-0.353517668,-0.592511984,0.610609148,-0.152181403,-0.795428571,-0.423632217,-0.595078578,0.951930446,-0.764253812,0.010200314,-0.754037987,-0.195350184
2017-07-25,-2.565768723,-0.12692317,-0.769845666,-0.115745207,1.369606746,-0.272955886,-0.368087141,-0.857217469,0.20082442,-0.105190782,-0.345510454,-0.412670466,-0.732408988,-0.064277894,-2.060472962,-1.830758219,-1.363163696,0.417148414,-1.449805598,-0.525471986,-0.258591689,-4.002104295,0.096058401,-0.481716007,-0.367521171
2017-07-26,-0.033458737,0.781815858,0.942042683,0.494476434,0.172238372,0.404478243,1.334031518,0.024318686,0.380128958,0.319719445,0.692888512,0.387604447,0.582972328,0.801571345,-0.139292275,0.461954461,-0.019231864,0.348251994,0.681792221,0.406071553,0.96399756,0.829677677,-0.19013522,0.965191961,0.372606638
2017-07-27,4.253371457,-0.306292077,0.726186599,0.145519162,0.697377303,-0.982016257,-0.151693761,-1.494329843,-0.706334978,1.000753389,-0.270059614,1.534631895,0.088675558,-0.178353063,-0.112216812,0.9890524,-4.005367921,0.100224884,0.933350419,0.144676585,0.603889454,-0.190170502,-3.42361207,-0.366721575,0.115802202
2017-07-28,-2.821726634,-0.581768463,-0.739212625,-0.11453565,-0.043881459,-0.111662046,-0.091657793,-0.288790072,-0.60503298,-0.825477403,-0.505097122,-0.860704675,-0.745964629,-0.063654532,-0.523057535,-0.471901909,1.702397522,-0.477739525,-0.99730762,-0.227792731,-1.563745407,-0.669432152,-2.71834922,-0.536054036,-0.45215462
2017-07-31,0.240472006,-0.357200494,-0.211326954,-0.507641762,-1.041258348,0.363996651,0.268558016,0.18963632,-1.006695404,-3.43725239,-0.582719208,-0.081883516,-0.869417789,-0.875894675,-0.140469469,0.139869305,-0.475154779,0.067307706,-1.10672521,0.107651802,-0.164595217,-1.25639884,-1.486694532,-0.48361152,-0.486173948
2017-08-01,0.645170591,0.514427725,0.726898995,0.015491756,0.466419395,1.397542278,0.372136555,0.175899325,0.823325202,-0.274467951,0.479020665,1.292653508,0.23197805,0.632640356,-0.25112571,-0.052074935,0.522638227,0.561830895,0.239008889,0.625998764,0.590552117,0.094809813,0.217690689,0.859043254,-0.31690705
2017-08-02,-0.493935075,-0.539424079,-0.027528704,0.320904966,0.014825719,0.295051441,0.042928333,-0.438949643,0.259579579,-0.234233958,-0.037193353,-0.170193154,0.35543121,-0.35414103,-0.099856274,-0.090463783,-0.021246251,0.165293724,-0.665987067,-0.300361306,-0.564715335,-0.781775205,-0.080257312,0.627158876,-0.407348677
2017-08-03,1.789234281,-0.451880633,0.637849456,0.794446636,-0.357416496,0.763752365,0.575994952,0.214741864,-0.147147945,-0.235215274,-2.926580544,0.146623909,-0.020253701,-0.297415126,-0.002737765,0.406140887,-0.021246251,-0.130195364,0.059032292,-0.004163042,-0.188094335,-0.084526804,-0.245840764,-0.035006866,0.237359068
2017-08-04,1.377098661,-0.221603309,0.372838026,0.443675028,0.445129978,0.571464806,0.715858966,0.920065525,0.22209784,-0.027666745,0.364487376,0.416542069,-0.25650916,1.035331938,0.369255554,1.352521278,0.634100972,-0.031443829,0.511018973,0.255010439,0.309197812,0.255079032,0.905577498,0.074932866,-0.055953915
